order_id,order_date,customer_id,country,category,product,price,quantity,discount,returned,revenue
O100666,2023-07-14,C1543,India,Beauty,Shampoo,52.41,4,0.03,0,203.35
O102709,2023-07-14,C1840,Germany,Home,Vacuum,63.87,2,0.09,0,116.24
O100667,2023-07-14,C1863,Australia,Electronics,Smartwatch,423.99,2,0.14,0,729.26
O100247,2023-07-14,C1241,USA,Clothing,T-Shirt,17.05,1,0.14,0,14.66
O101270,2023-07-14,C1936,USA,Clothing,T-Shirt,80.09,2,0.11,0,142.56
O101888,2023-07-15,C1309,India,Grocery,Pasta,7.56,3,0.15,0,19.28
O102305,2023-07-15,C1563,USA,Home,Lamp,114.66,3,0.07,0,319.9
O100414,2023-07-15,C1624,India,Clothing,T-Shirt,93.32,4,0.14,0,321.02
O101356,2023-07-15,C1806,Germany,Clothing,T-Shirt,77.12,2,0.04,0,148.07
O102438,2023-07-15,C1286,India,Home,Vacuum,93.3,3,0.14,0,240.71
O100337,2023-07-15,C1847,UK,Clothing,Jeans,104.48,2,0.13,0,181.8
O102723,2023-07-15,C1849,USA,Beauty,Shampoo,38.5,2,0.07,0,71.61
O100868,2023-07-15,C1412,India,Beauty,Shampoo,11.67,2,0.15,0,19.84
O100849,2023-07-17,C1308,India,Home,Lamp,75.88,2,0.11,0,135.07
O102992,2023-07-17,C1606,India,Clothing,T-Shirt,100.45,3,0.09,0,274.23
O102346,2023-07-17,C1071,India,Electronics,Laptop,655.73,2,0.01,0,1298.35
O101617,2023-07-17,C1510,Australia,Electronics,Phone,900.49,4,0.11,0,3205.74
O100187,2023-07-17,C1225,India,Grocery,Cereal,37.21,1,0.14,0,32.0
O102251,2023-07-17,C1179,Germany,Beauty,Perfume,16.52,1,0.13,0,14.37
O102312,2023-07-18,C1612,Australia,Beauty,Serum,66.34,2,0.05,0,126.05
O101423,2023-07-18,C1317,Australia,Clothing,Shoes,83.28,1,0.12,0,73.29
O102041,2023-07-19,C1952,Germany,Clothing,T-Shirt,91.42,2,0.1,1,164.56
O102051,2023-07-19,C1701,India,Home,Blender,153.05,2,0.08,0,281.61
O101141,2023-07-19,C1400,India,Home,Lamp,156.56,2,0.11,1,278.68
O102480,2023-07-20,C1493,India,Beauty,Serum,22.8,2,0.04,0,43.78
O100564,2023-07-20,C1701,Australia,Beauty,Serum,17.88,4,0.14,0,61.51
O100101,2023-07-20,C1848,Germany,Home,Blender,80.04,2,0.09,1,145.67
O101106,2023-07-20,C1212,Canada,Beauty,Shampoo,24.82,2,0.0,0,49.64
O100190,2023-07-20,C1078,India,Electronics,Phone,678.07,3,0.12,0,1790.1
O101049,2023-07-20,C1822,India,Electronics,Phone,315.69,2,0.1,0,568.24
O102891,2023-07-20,C1279,Germany,Home,Blender,132.78,3,0.14,0,342.57
O102558,2023-07-20,C1494,Canada,Home,Blender,82.36,3,0.14,0,212.49
O102770,2023-07-20,C1422,Australia,Home,Lamp,118.03,4,0.2,1,377.7
O102667,2023-07-21,C1227,India,Grocery,Olive Oil,16.89,3,0.07,0,47.12
O100067,2023-07-21,C1273,India,Home,Chair,244.81,4,0.1,0,881.32
O101787,2023-07-21,C1382,Australia,Electronics,Headphones,594.53,2,0.04,0,1141.5
O102208,2023-07-21,C1432,USA,Home,Vacuum,190.1,1,0.04,0,182.5
O102729,2023-07-21,C1676,Germany,Electronics,Phone,414.05,1,0.05,1,393.35
O100923,2023-07-21,C1923,Canada,Grocery,Pasta,28.09,1,0.08,0,25.84
O100181,2023-07-22,C1615,India,Electronics,Headphones,1193.02,3,0.0,0,3579.06
O102130,2023-07-22,C1937,Germany,Beauty,Shampoo,30.19,3,0.07,0,84.23
O102309,2023-07-22,C1438,Germany,Grocery,Pasta,36.28,3,0.09,0,99.04
O100532,2023-07-22,C1699,USA,Electronics,Laptop,755.03,4,0.12,0,2657.71
O102536,2023-07-22,C1529,Australia,Clothing,Shoes,94.95,4,0.14,0,326.63
O102741,2023-07-23,C1134,USA,Grocery,Olive Oil,36.15,4,0.12,0,127.25
O101601,2023-07-23,C1906,USA,Grocery,Pasta,6.89,3,0.09,0,18.81
O102867,2023-07-23,C1687,Australia,Home,Vacuum,100.52,4,0.14,0,345.79
O100372,2023-07-23,C1170,USA,Electronics,Smartwatch,870.68,1,0.03,0,844.56
O100656,2023-07-24,C1174,India,Grocery,Olive Oil,39.62,3,0.01,0,117.67
O102297,2023-07-24,C1734,Australia,Home,Lamp,233.02,4,0.0,0,932.08
O102964,2023-07-24,C1767,India,Grocery,Pasta,14.86,4,0.09,1,54.09
O101621,2023-07-25,C1917,India,Electronics,Phone,1159.97,3,0.05,0,3305.91
O100055,2023-07-25,C1992,Canada,Electronics,Headphones,930.68,1,0.04,0,893.45
O101919,2023-07-25,C1205,India,Clothing,T-Shirt,31.91,1,0.08,0,29.36
O101431,2023-07-25,C1194,India,Beauty,Serum,34.21,4,0.11,0,121.79
O100625,2023-07-26,C1103,UK,Clothing,Jacket,64.07,1,0.0,0,64.07
O101528,2023-07-26,C1698,Australia,Home,Chair,126.01,3,0.1,0,340.23
O102497,2023-07-26,C1005,Australia,Grocery,Olive Oil,22.45,3,0.07,0,62.64
O100115,2023-07-26,C1540,India,Beauty,Moisturizer,35.56,2,0.12,0,62.59
O100221,2023-07-27,C1506,India,Grocery,Olive Oil,20.01,4,0.08,0,73.64
O101855,2023-07-27,C1719,Canada,Electronics,Headphones,1192.91,2,0.0,0,2385.82
O101413,2023-07-27,C1335,USA,Home,Lamp,229.03,1,0.05,0,217.58
O101499,2023-07-27,C1330,Germany,Electronics,Phone,906.99,3,0.04,0,2612.13
O102189,2023-07-28,C1433,Australia,Home,Lamp,44.07,3,0.15,0,112.38
O101843,2023-07-28,C1678,India,Electronics,Laptop,527.84,4,0.15,0,1794.66
O101042,2023-07-28,C1874,India,Grocery,Olive Oil,22.5,3,0.02,0,66.15
O102979,2023-07-28,C1982,UK,Beauty,Perfume,40.63,2,0.1,1,73.13
O102405,2023-07-29,C1316,India,Home,Vacuum,242.18,3,0.11,0,646.62
O102670,2023-07-29,C1435,India,Electronics,Headphones,441.85,3,0.05,0,1259.27
O102498,2023-07-29,C1623,Australia,Clothing,Jacket,51.75,3,0.08,0,142.83
O101367,2023-07-29,C1570,UK,Clothing,Jeans,113.3,3,0.03,0,329.7
O100932,2023-07-29,C1914,Canada,Clothing,Jeans,34.67,2,0.11,0,61.71
O100899,2023-07-29,C1896,India,Grocery,Olive Oil,5.37,4,0.12,0,18.9
O102230,2023-07-30,C1624,India,Grocery,Cereal,22.31,1,0.02,0,21.86
O102067,2023-07-30,C1389,Australia,Clothing,Jeans,98.85,1,0.12,0,86.99
O102447,2023-07-30,C1486,Canada,Beauty,Shampoo,43.87,3,0.0,0,131.61
O102197,2023-07-30,C1367,USA,Beauty,Shampoo,44.6,4,0.0,0,178.4
O100729,2023-07-31,C1625,Canada,Home,Lamp,195.78,2,0.1,0,352.4
O102002,2023-08-01,C1980,Germany,Beauty,Moisturizer,43.08,1,0.01,0,42.65
O102373,2023-08-01,C1570,USA,Beauty,Perfume,87.47,3,0.14,0,225.67
O102689,2023-08-01,C1145,India,Home,Vacuum,49.28,1,0.0,0,49.28
O102005,2023-08-01,C1623,UK,Clothing,Jacket,91.41,1,0.15,0,77.7
O100531,2023-08-01,C1760,USA,Clothing,T-Shirt,31.07,4,0.08,0,114.34
O102138,2023-08-01,C1471,India,Home,Blender,171.31,3,0.05,0,488.23
O100687,2023-08-02,C1924,Australia,Grocery,Olive Oil,15.35,3,0.03,0,44.67
O102598,2023-08-02,C1754,Australia,Home,Blender,156.57,3,0.1,0,422.74
O101456,2023-08-02,C1790,India,Electronics,Headphones,879.17,4,0.03,0,3411.18
O102371,2023-08-02,C1389,USA,Electronics,Phone,776.92,4,0.15,0,2641.53
O102809,2023-08-02,C1492,Canada,Electronics,Laptop,666.43,1,0.02,0,653.1
O100959,2023-08-03,C1295,Canada,Electronics,Headphones,1022.67,2,0.02,0,2004.43
O102930,2023-08-03,C1698,UK,Grocery,Coffee,10.29,4,0.11,0,36.63
O100470,2023-08-03,C1551,UK,Beauty,Perfume,48.01,1,0.15,0,40.81
O100008,2023-08-03,C1522,India,Electronics,Headphones,453.33,1,0.12,0,398.93
O100705,2023-08-04,C1658,Germany,Home,Lamp,218.46,2,0.09,0,397.6
O101259,2023-08-04,C1498,Canada,Beauty,Moisturizer,56.31,1,0.08,0,51.81
O102839,2023-08-04,C1302,USA,Clothing,Jacket,26.47,3,0.05,0,75.44
O100875,2023-08-04,C1820,India,Electronics,Laptop,561.27,3,0.09,0,1532.27
O101136,2023-08-04,C1371,India,Beauty,Shampoo,47.31,3,0.08,0,130.58
O101907,2023-08-04,C1757,India,Home,Vacuum,71.72,4,0.08,0,263.93
O101302,2023-08-04,C1332,India,Electronics,Headphones,573.36,2,0.11,0,1020.58
O101626,2023-08-04,C1259,UK,Clothing,Jeans,75.59,3,0.0,0,226.77
O100433,2023-08-05,C1153,USA,Home,Lamp,197.46,3,0.02,0,580.53
O102092,2023-08-05,C1272,UK,Grocery,Coffee,6.58,3,0.11,0,17.57
O101113,2023-08-05,C1661,UK,Electronics,Laptop,395.9,2,0.07,0,736.37
O100495,2023-08-05,C1889,USA,Home,Blender,234.66,2,0.1,0,422.39
O100076,2023-08-05,C1437,Australia,Beauty,Shampoo,28.66,2,0.12,1,50.44
O101629,2023-08-05,C1615,India,Beauty,Serum,72.6,2,0.14,0,124.87
O100586,2023-08-05,C1752,USA,Grocery,Pasta,35.68,4,0.18,0,117.03
O100111,2023-08-06,C1779,India,Clothing,Jacket,44.25,3,0.03,0,128.77
O101245,2023-08-06,C1379,Australia,Electronics,Phone,414.86,3,0.07,0,1157.46
O102997,2023-08-06,C1507,USA,Home,Vacuum,69.63,1,0.1,0,62.67
O101817,2023-08-06,C1246,UK,Home,Vacuum,38.94,1,0.05,0,36.99
O100897,2023-08-06,C1163,UK,Beauty,Perfume,62.9,1,0.14,0,54.09
O101657,2023-08-06,C1089,UK,Grocery,Pasta,32.53,2,0.07,0,60.51
O100373,2023-08-06,C1980,India,Beauty,Perfume,88.77,2,0.13,0,154.46
O102460,2023-08-06,C1797,UK,Electronics,Smartwatch,879.2,1,0.04,1,844.03
O102501,2023-08-07,C1446,India,Clothing,Shoes,21.81,3,0.14,0,56.27
O100171,2023-08-08,C1775,USA,Home,Vacuum,203.6,4,0.1,1,732.96
O100510,2023-08-08,C1535,USA,Electronics,Smartwatch,831.28,1,0.14,0,714.9
O102293,2023-08-08,C1889,Canada,Grocery,Pasta,28.14,1,0.13,0,24.48
O102416,2023-08-08,C1965,USA,Grocery,Pasta,22.72,3,0.09,0,62.03
O100273,2023-08-08,C1597,India,Beauty,Serum,70.46,4,0.1,0,253.66
O102291,2023-08-08,C1437,Germany,Clothing,T-Shirt,57.81,3,0.09,0,157.82
O101772,2023-08-08,C1539,India,Beauty,Shampoo,21.53,3,0.11,0,57.49
O100367,2023-08-08,C1987,USA,Home,Blender,25.0,3,0.13,0,65.25
O102082,2023-08-08,C1855,India,Electronics,Phone,763.95,3,0.03,0,2223.09
O101673,2023-08-08,C1810,USA,Grocery,Pasta,19.09,3,0.0,0,57.27
O101976,2023-08-09,C1698,USA,Beauty,Shampoo,30.5,2,0.12,0,53.68
O101711,2023-08-09,C1222,India,Home,Chair,75.89,3,0.12,0,200.35
O102217,2023-08-09,C1142,India,Grocery,Olive Oil,12.37,2,0.02,0,24.25
O102119,2023-08-10,C1699,Australia,Electronics,Laptop,869.33,3,0.1,0,2347.19
O101353,2023-08-10,C1367,India,Electronics,Laptop,843.7,1,0.16,0,708.71
O102538,2023-08-10,C1250,India,Grocery,Coffee,5.28,4,0.07,0,19.64
O100979,2023-08-10,C1442,UK,Home,Chair,115.76,3,0.16,0,291.72
O101633,2023-08-11,C1753,USA,Beauty,Perfume,69.08,4,0.1,1,248.69
O102693,2023-08-11,C1029,India,Clothing,Jeans,18.9,1,0.0,0,18.9
O101485,2023-08-11,C1055,UK,Grocery,Cereal,21.71,1,0.09,0,19.76
O100385,2023-08-11,C1154,India,Clothing,Jeans,26.72,4,0.08,0,98.33
O102084,2023-08-11,C1148,India,Grocery,Cereal,30.29,4,0.05,1,115.1
O101340,2023-08-11,C1123,Australia,Beauty,Moisturizer,85.15,4,0.0,0,340.6
O101162,2023-08-11,C1633,Australia,Clothing,T-Shirt,53.26,3,0.08,0,147.0
O100467,2023-08-11,C1302,India,Electronics,Laptop,527.05,4,0.12,0,1855.22
O100767,2023-08-11,C1449,USA,Grocery,Cereal,39.98,3,0.04,0,115.14
O101292,2023-08-12,C1871,Canada,Grocery,Pasta,32.71,2,0.14,0,56.26
O100581,2023-08-12,C1021,Canada,Beauty,Serum,31.49,4,0.03,0,122.18
O101333,2023-08-12,C1897,India,Beauty,Moisturizer,64.96,4,0.07,0,241.65
O101349,2023-08-12,C1200,India,Clothing,Jeans,58.77,1,0.06,0,55.24
O102172,2023-08-12,C1004,India,Grocery,Pasta,32.02,3,0.08,0,88.38
O100145,2023-08-13,C1390,UK,Beauty,Shampoo,16.97,2,0.02,0,33.26
O100173,2023-08-13,C1982,USA,Grocery,Pasta,17.33,1,0.04,0,16.64
O100154,2023-08-13,C1755,Germany,Grocery,Olive Oil,26.96,4,0.0,0,107.84
O100786,2023-08-13,C1403,UK,Electronics,Smartwatch,694.17,2,0.14,1,1193.97
O101469,2023-08-13,C1574,India,Grocery,Cereal,26.88,3,0.13,0,70.16
O100845,2023-08-13,C1482,USA,Grocery,Coffee,9.97,2,0.1,1,17.95
O100261,2023-08-14,C1922,Germany,Electronics,Smartwatch,1062.67,2,0.05,0,2019.07
O102104,2023-08-14,C1579,Australia,Beauty,Serum,49.66,4,0.04,0,190.69
O101232,2023-08-14,C1752,India,Home,Chair,218.31,4,0.07,0,812.11
O101279,2023-08-14,C1231,India,Home,Chair,118.3,4,0.06,0,444.81
O101031,2023-08-14,C1661,Canada,Clothing,Jacket,27.02,3,0.1,0,72.95
O101795,2023-08-14,C1374,India,Electronics,Phone,318.44,4,0.05,0,1210.07
O101244,2023-08-14,C1793,UK,Clothing,T-Shirt,16.93,2,0.07,0,31.49
O102454,2023-08-14,C1370,USA,Home,Lamp,240.01,4,0.15,0,816.03
O102018,2023-08-15,C1470,Australia,Clothing,T-Shirt,25.92,3,0.05,0,73.87
O102204,2023-08-15,C1377,Germany,Beauty,Serum,68.16,3,0.06,0,192.21
O102384,2023-08-15,C1383,USA,Clothing,Jacket,93.69,1,0.16,0,78.7
O100534,2023-08-15,C1325,USA,Home,Lamp,221.67,1,0.05,0,210.59
O101371,2023-08-15,C1894,India,Home,Lamp,197.1,2,0.12,0,346.9
O102440,2023-08-15,C1757,India,Grocery,Olive Oil,27.19,1,0.08,0,25.01
O102490,2023-08-15,C1423,India,Electronics,Smartwatch,981.2,1,0.04,0,941.95
O100232,2023-08-15,C1970,USA,Grocery,Olive Oil,23.45,4,0.11,1,83.48
O101090,2023-08-15,C1748,UK,Electronics,Headphones,371.69,2,0.09,0,676.48
O100874,2023-08-16,C1265,India,Beauty,Shampoo,26.83,2,0.16,0,45.07
O102835,2023-08-16,C1844,USA,Clothing,T-Shirt,49.01,4,0.05,0,186.24
O100738,2023-08-16,C1992,India,Electronics,Phone,311.34,3,0.22,0,728.54
O102300,2023-08-16,C1695,India,Clothing,T-Shirt,110.85,2,0.07,0,206.18
O102064,2023-08-16,C1423,USA,Home,Chair,25.75,4,0.07,0,95.79
O100824,2023-08-17,C1635,Australia,Clothing,Jacket,46.09,1,0.09,0,41.94
O101120,2023-08-17,C1075,Canada,Beauty,Shampoo,61.77,4,0.13,0,214.96
O102160,2023-08-17,C1919,India,Clothing,T-Shirt,51.02,4,0.08,0,187.75
O100533,2023-08-17,C1565,Canada,Clothing,Jacket,58.39,3,0.11,0,155.9
O100626,2023-08-17,C1782,India,Beauty,Shampoo,55.89,4,0.14,0,192.26
O100997,2023-08-17,C1508,USA,Clothing,T-Shirt,78.03,1,0.0,0,78.03
O101579,2023-08-17,C1621,USA,Electronics,Laptop,416.79,2,0.06,0,783.57
O100765,2023-08-17,C1196,Australia,Clothing,Jacket,52.2,1,0.09,0,47.5
O100477,2023-08-18,C1083,India,Grocery,Olive Oil,10.96,3,0.08,0,30.25
O100255,2023-08-18,C1458,Canada,Grocery,Olive Oil,34.37,3,0.0,0,103.11
O101834,2023-08-18,C1971,Canada,Home,Blender,69.5,2,0.07,0,129.27
O100097,2023-08-19,C1101,Germany,Beauty,Perfume,29.91,1,0.16,0,25.12
O101572,2023-08-19,C1664,India,Electronics,Headphones,315.23,4,0.14,0,1084.39
O100859,2023-08-19,C1351,USA,Electronics,Phone,718.06,1,0.12,0,631.89
O102933,2023-08-19,C1660,India,Grocery,Olive Oil,37.29,2,0.1,0,67.12
O100125,2023-08-19,C1118,India,Beauty,Moisturizer,50.74,2,0.02,0,99.45
O100143,2023-08-19,C1420,Australia,Clothing,Jeans,84.99,4,0.05,0,322.96
O101980,2023-08-19,C1496,USA,Electronics,Laptop,723.26,1,0.08,0,665.4
O102178,2023-08-19,C1270,India,Grocery,Olive Oil,8.4,1,0.07,0,7.81
O100722,2023-08-19,C1996,India,Electronics,Phone,605.22,3,0.05,0,1724.88
O102039,2023-08-20,C1236,India,Grocery,Cereal,34.15,4,0.18,0,112.01
O102062,2023-08-20,C1724,India,Clothing,Shoes,118.0,4,0.14,0,405.92
O102578,2023-08-20,C1522,UK,Beauty,Shampoo,28.25,3,0.19,0,68.65
O100539,2023-08-21,C1390,UK,Clothing,T-Shirt,32.01,4,0.05,0,121.64
O102622,2023-08-21,C1282,India,Home,Vacuum,160.93,4,0.11,0,572.91
O100219,2023-08-21,C1024,Canada,Clothing,Jeans,15.76,1,0.17,0,13.08
O100158,2023-08-21,C1527,India,Grocery,Pasta,9.79,1,0.14,0,8.42
O101337,2023-08-21,C1904,USA,Clothing,T-Shirt,93.87,4,0.01,0,371.73
O102122,2023-08-21,C1185,India,Electronics,Headphones,1076.51,1,0.08,1,990.39
O100734,2023-08-21,C1499,UK,Clothing,T-Shirt,33.94,1,0.09,0,30.89
O101348,2023-08-21,C1135,Canada,Beauty,Shampoo,59.97,4,0.11,0,213.49
O100443,2023-08-21,C1900,India,Electronics,Phone,539.05,2,0.03,0,1045.76
O100677,2023-08-21,C1077,Canada,Beauty,Moisturizer,40.63,1,0.2,0,32.5
O102936,2023-08-21,C1461,UK,Grocery,Cereal,6.92,1,0.13,0,6.02
O100155,2023-08-22,C1824,USA,Electronics,Headphones,571.34,1,0.05,0,542.77
O102756,2023-08-22,C1287,India,Grocery,Olive Oil,20.62,4,0.1,0,74.23
O102185,2023-08-22,C1686,Australia,Electronics,Smartwatch,1071.6,4,0.0,0,4286.4
O102133,2023-08-23,C1807,Australia,Electronics,Phone,880.31,2,0.13,0,1531.74
O101051,2023-08-23,C1973,India,Clothing,Jacket,22.73,1,0.12,0,20.0
O100471,2023-08-23,C1644,India,Clothing,Jacket,98.3,1,0.08,0,90.44
O102686,2023-08-23,C1917,Australia,Beauty,Serum,42.33,1,0.0,0,42.33
O101434,2023-08-24,C1221,Germany,Electronics,Headphones,846.17,2,0.04,0,1624.65
O100812,2023-08-24,C1944,Germany,Electronics,Phone,636.27,3,0.0,0,1908.81
O100621,2023-08-24,C1488,India,Grocery,Pasta,21.36,1,0.05,0,20.29
O102129,2023-08-24,C1896,India,Clothing,T-Shirt,85.5,3,0.0,0,256.5
O100356,2023-08-25,C1599,India,Clothing,Jacket,71.02,3,0.14,0,183.23
O101552,2023-08-25,C1441,UK,Clothing,T-Shirt,89.06,1,0.13,1,77.48
O101046,2023-08-25,C1987,India,Clothing,T-Shirt,59.28,1,0.14,0,50.98
O101862,2023-08-25,C1443,India,Electronics,Smartwatch,1080.8,4,0.09,0,3934.11
O102128,2023-08-26,C1795,Australia,Beauty,Perfume,25.69,4,0.07,0,95.57
O101928,2023-08-26,C1826,India,Grocery,Olive Oil,5.63,2,0.07,0,10.47
O102403,2023-08-26,C1871,India,Beauty,Moisturizer,54.16,3,0.0,0,162.48
O101901,2023-08-27,C1052,USA,Home,Chair,110.12,4,0.09,0,400.84
O100688,2023-08-27,C1850,UK,Beauty,Perfume,66.43,1,0.17,0,55.14
O100996,2023-08-27,C1072,USA,Home,Vacuum,102.61,4,0.05,0,389.92
O100582,2023-08-27,C1212,Canada,Electronics,Smartwatch,780.95,1,0.13,0,679.43
O101204,2023-08-27,C1929,USA,Grocery,Coffee,12.18,1,0.17,0,10.11
O102646,2023-08-28,C1719,USA,Beauty,Perfume,14.69,3,0.0,0,44.07
O100120,2023-08-29,C1187,USA,Electronics,Laptop,405.34,3,0.07,0,1130.9
O101758,2023-08-29,C1235,Canada,Clothing,T-Shirt,45.76,1,0.15,0,38.9
O102975,2023-08-29,C1082,India,Home,Vacuum,136.07,2,0.1,1,244.93
O101790,2023-08-30,C1375,India,Grocery,Olive Oil,10.07,3,0.04,0,29.0
O101358,2023-08-30,C1313,Germany,Clothing,Shoes,18.6,1,0.06,0,17.48
O100574,2023-08-30,C1378,USA,Clothing,Jacket,16.55,1,0.11,0,14.73
O100045,2023-08-30,C1030,Germany,Home,Vacuum,184.96,4,0.04,0,710.25
O101625,2023-08-30,C1838,Australia,Beauty,Shampoo,80.65,3,0.1,0,217.76
O102003,2023-08-30,C1605,UK,Clothing,Jacket,63.49,2,0.13,1,110.47
O102038,2023-08-30,C1480,Canada,Grocery,Olive Oil,17.91,2,0.15,0,30.45
O101467,2023-08-30,C1768,India,Electronics,Laptop,410.98,1,0.08,0,378.1
O102362,2023-08-31,C1816,India,Clothing,Shoes,89.22,3,0.06,0,251.6
O100762,2023-08-31,C1488,USA,Electronics,Smartwatch,353.56,3,0.16,0,890.97
O101512,2023-08-31,C1090,USA,Grocery,Pasta,20.39,4,0.04,0,78.3
O100131,2023-08-31,C1603,Australia,Grocery,Olive Oil,21.93,1,0.02,0,21.49
O101239,2023-08-31,C1386,USA,Grocery,Cereal,38.72,2,0.14,0,66.6
O101101,2023-09-01,C1313,India,Grocery,Pasta,31.44,3,0.14,0,81.12
O100035,2023-09-01,C1226,Canada,Clothing,Jeans,80.89,1,0.06,0,76.04
O101898,2023-09-01,C1421,Australia,Grocery,Pasta,39.9,4,0.08,0,146.83
O100928,2023-09-01,C1378,Canada,Home,Blender,55.26,2,0.05,0,104.99
O101201,2023-09-02,C1140,UK,Grocery,Cereal,6.21,2,0.12,0,10.93
O102760,2023-09-02,C1137,India,Clothing,Jacket,76.88,1,0.2,0,61.5
O100304,2023-09-03,C1579,UK,Electronics,Smartwatch,910.58,4,0.0,0,3642.32
O101996,2023-09-03,C1732,India,Beauty,Moisturizer,51.0,2,0.06,0,95.88
O101550,2023-09-03,C1767,Australia,Electronics,Laptop,752.07,4,0.13,0,2617.2
O102821,2023-09-03,C1315,India,Grocery,Pasta,25.08,2,0.0,0,50.16
O100361,2023-09-04,C1043,India,Clothing,Jeans,53.65,3,0.09,0,146.46
O100179,2023-09-04,C1058,India,Home,Chair,62.64,2,0.12,0,110.25
O102434,2023-09-04,C1283,India,Home,Blender,36.55,1,0.04,0,35.09
O102476,2023-09-05,C1349,India,Beauty,Serum,26.36,3,0.12,0,69.59
O101867,2023-09-05,C1017,India,Electronics,Headphones,572.15,4,0.12,0,2013.97
O100684,2023-09-06,C1899,India,Beauty,Serum,54.86,3,0.04,0,158.0
O100638,2023-09-06,C1592,USA,Grocery,Pasta,11.28,3,0.02,1,33.16
O102302,2023-09-07,C1673,Canada,Grocery,Pasta,30.26,4,0.04,0,116.2
O101541,2023-09-07,C1461,USA,Grocery,Coffee,30.49,4,0.12,0,107.32
O102649,2023-09-07,C1629,Canada,Electronics,Smartwatch,958.09,3,0.07,0,2673.07
O101154,2023-09-07,C1413,India,Grocery,Cereal,30.25,1,0.0,0,30.25
O100615,2023-09-07,C1832,USA,Home,Vacuum,209.82,3,0.1,0,566.51
O100575,2023-09-08,C1046,Canada,Beauty,Serum,77.28,2,0.1,0,139.1
O101608,2023-09-08,C1887,India,Beauty,Moisturizer,13.3,2,0.1,0,23.94
O102500,2023-09-08,C1890,USA,Grocery,Olive Oil,12.89,3,0.01,0,38.28
O101283,2023-09-08,C1559,USA,Electronics,Smartwatch,812.24,4,0.1,0,2924.06
O101627,2023-09-08,C1192,India,Electronics,Headphones,618.62,2,0.15,0,1051.65
O101193,2023-09-08,C1329,Australia,Grocery,Olive Oil,19.01,3,0.1,1,51.33
O101494,2023-09-08,C1076,Germany,Clothing,Jacket,100.1,4,0.11,0,356.36
O100072,2023-09-09,C1148,India,Clothing,Jeans,59.74,2,0.02,0,117.09
O100499,2023-09-09,C1896,UK,Grocery,Olive Oil,14.69,3,0.1,0,39.66
O100476,2023-09-10,C1873,USA,Grocery,Cereal,6.1,3,0.06,0,17.2
O101957,2023-09-10,C1949,UK,Grocery,Pasta,5.83,3,0.11,0,15.57
O100568,2023-09-10,C1410,India,Beauty,Moisturizer,73.8,4,0.05,0,280.44
O100026,2023-09-10,C1870,Canada,Grocery,Coffee,5.42,1,0.04,0,5.2
O101922,2023-09-10,C1905,India,Beauty,Serum,80.23,1,0.03,0,77.82
O100698,2023-09-10,C1335,UK,Beauty,Shampoo,15.55,1,0.09,0,14.15
O100289,2023-09-10,C1234,India,Grocery,Cereal,5.93,3,0.05,0,16.9
O100408,2023-09-10,C1979,USA,Home,Vacuum,212.3,4,0.07,0,789.76
O102266,2023-09-11,C1869,India,Home,Blender,154.46,2,0.04,0,296.56
O102380,2023-09-11,C1525,USA,Beauty,Serum,49.23,3,0.03,0,143.26
O101948,2023-09-11,C1556,India,Grocery,Coffee,33.04,2,0.17,0,54.85
O100379,2023-09-11,C1566,USA,Beauty,Moisturizer,49.19,4,0.07,0,182.99
O100889,2023-09-11,C1283,Canada,Grocery,Cereal,27.49,3,0.1,0,74.22
O100867,2023-09-11,C1257,India,Electronics,Smartwatch,503.13,1,0.08,0,462.88
O100214,2023-09-11,C1491,Australia,Electronics,Laptop,1139.9,3,0.15,0,2906.75
O101805,2023-09-11,C1423,India,Home,Vacuum,213.33,2,0.17,0,354.13
O100231,2023-09-11,C1411,India,Grocery,Cereal,37.98,4,0.11,0,135.21
O102544,2023-09-12,C1124,Canada,Home,Chair,61.54,4,0.07,0,228.93
O100571,2023-09-13,C1184,India,Electronics,Headphones,604.78,4,0.06,0,2273.97
O101030,2023-09-13,C1062,UK,Clothing,Shoes,69.91,2,0.06,0,131.43
O100291,2023-09-13,C1160,India,Beauty,Perfume,27.14,3,0.1,0,73.28
O102131,2023-09-13,C1209,India,Beauty,Serum,11.48,4,0.01,0,45.46
O101405,2023-09-14,C1385,Canada,Electronics,Headphones,472.96,4,0.13,0,1645.9
O102893,2023-09-14,C1905,India,Home,Vacuum,97.17,4,0.09,0,353.7
O101592,2023-09-14,C1757,USA,Electronics,Headphones,491.75,3,0.0,0,1475.25
O100696,2023-09-14,C1452,India,Grocery,Pasta,29.83,1,0.1,0,26.85
O101329,2023-09-15,C1095,USA,Home,Vacuum,53.9,4,0.09,0,196.2
O100391,2023-09-15,C1172,Australia,Grocery,Olive Oil,29.89,2,0.15,0,50.81
O102682,2023-09-15,C1837,UK,Clothing,Shoes,77.65,1,0.08,1,71.44
O100149,2023-09-16,C1664,India,Clothing,Shoes,24.08,3,0.04,0,69.35
O100797,2023-09-16,C1668,Canada,Electronics,Smartwatch,711.88,2,0.08,0,1309.86
O100547,2023-09-16,C1690,India,Grocery,Pasta,27.1,2,0.11,0,48.24
O102412,2023-09-16,C1354,Germany,Grocery,Coffee,12.59,1,0.16,0,10.58
O101839,2023-09-16,C1270,UK,Beauty,Serum,67.54,4,0.12,0,237.74
O101247,2023-09-16,C1024,USA,Electronics,Headphones,724.39,3,0.11,0,1934.12
